"Steer","Gear","RPM","Speed","Distance","Min RPM","Max speed","Radius"
-0.738,2.000,8800.000,115.088,1993.076,5061.230,129.099,55.781
-0.738,3.000,7800.000,109.753,1993.076,3631.490,129.099,55.781
-0.738,4.000,7000.000,114.177,1993.076,4071.690,129.099,55.781
-0.737,1.000,7600.000,58.300,1859.397,2094.400,118.758,49.012
-0.737,2.000,8800.000,115.137,1994.145,5062.000,129.168,55.814
-0.737,3.000,7800.000,109.806,1994.145,3633.780,129.168,55.814
-0.737,4.000,7000.000,114.227,1994.145,4074.180,129.168,55.814
-0.736,1.000,7600.000,58.320,1859.780,2094.400,118.777,49.009
-0.736,2.000,8800.000,115.191,1995.239,5061.210,129.238,55.846
-0.736,3.000,7800.000,109.863,1995.239,3636.410,129.238,55.846
-0.736,4.000,7000.000,114.281,1995.239,4076.840,129.238,55.846
-0.735,1.000,7600.000,58.330,1860.129,2094.400,118.800,49.005
-0.735,2.000,8800.000,115.146,1996.715,5068.480,129.307,55.876
-0.735,3.000,7800.000,109.766,1996.715,3635.450,129.307,55.876
-0.735,4.000,7000.000,114.238,1996.715,4074.900,129.307,55.876
-0.734,1.000,7600.000,58.353,1860.527,2094.400,118.820,49.111
-0.734,2.000,8800.000,115.199,1997.813,5063.690,129.377,55.909
-0.734,3.000,7800.000,109.822,1997.813,3631.630,129.377,55.909
-0.734,4.000,7000.000,114.291,1997.813,4077.600,129.377,55.909
-0.733,1.000,7600.000,58.362,1860.882,2094.400,118.840,49.036
-0.733,2.000,8800.000,115.158,1998.834,5064.490,129.446,55.941
-0.733,3.000,7800.000,109.722,1998.834,3633.810,129.446,55.941
-0.733,4.000,7000.000,114.253,1998.834,4073.550,129.446,55.941
-0.732,1.000,7600.000,58.380,1861.269,2094.400,118.860,49.032
-0.732,2.000,8800.000,115.210,1999.919,5067.580,129.516,55.972
-0.732,3.000,7800.000,109.778,1999.919,3636.760,129.516,55.972
-0.732,4.000,7000.000,114.305,1999.919,4076.160,129.516,55.972
-0.731,1.000,7600.000,58.399,1861.640,2094.400,118.880,49.031
-0.731,2.000,8800.000,115.263,2001.008,5071.680,129.585,56.004
-0.731,3.000,7800.000,109.834,2001.008,3641.910,129.585,56.004
-0.731,4.000,7000.000,114.358,2001.008,4078.830,129.585,56.004
-0.730,1.000,7600.000,58.410,1861.964,2094.400,118.898,49.031
-0.730,2.000,8800.000,115.214,2001.996,5072.910,129.655,56.036
-0.730,3.000,8000.000,111.484,2001.996,3642.610,129.655,56.036
-0.730,4.000,7000.000,114.311,2001.996,4076.190,129.655,56.036
-0.729,1.000,7600.000,58.428,1862.301,2094.400,118.921,49.028
-0.729,2.000,8800.000,115.265,2003.076,5076.330,129.724,56.066
-0.729,3.000,8000.000,111.537,2003.076,3646.090,129.724,56.066
-0.729,4.000,7000.000,114.362,2003.076,4078.760,129.724,56.066
-0.728,1.000,7600.000,58.448,1862.724,2094.400,118.947,49.037
-0.728,2.000,8800.000,115.217,2004.075,5073.000,129.794,56.099
-0.728,3.000,8000.000,111.438,2004.075,3647.370,129.794,56.099
-0.728,4.000,7000.000,114.317,2004.075,4075.880,129.794,56.099
-0.727,1.000,7600.000,58.455,1863.114,2094.400,118.964,49.037
-0.727,2.000,8800.000,115.266,2005.144,5070.850,129.864,56.129
-0.727,3.000,8000.000,111.489,2005.144,3652.740,129.864,56.129
-0.727,4.000,7000.000,114.366,2005.144,4078.380,129.864,56.129
-0.726,1.000,7600.000,58.474,1863.463,2094.400,118.984,49.037
-0.726,2.000,8800.000,115.318,2006.243,5075.120,129.933,56.161
-0.726,3.000,8000.000,111.544,2006.243,3656.500,129.933,56.161
-0.726,4.000,7000.000,114.419,2006.243,4080.130,129.933,56.161
-0.725,1.000,7600.000,58.478,1863.810,2094.400,119.003,49.038
-0.725,2.000,8800.000,115.273,2007.258,5071.030,130.003,56.190
-0.725,3.000,8000.000,111.505,2007.258,3657.880,130.003,56.190
-0.725,4.000,7000.000,114.376,2007.258,4077.820,130.003,56.190
-0.724,1.000,7600.000,58.500,1864.217,2094.400,119.025,49.040
-0.724,2.000,8800.000,115.334,2008.386,5058.770,130.073,56.220
-0.724,3.000,8000.000,111.567,2008.386,3663.200,130.073,56.220
-0.724,4.000,7000.000,114.436,2008.386,4080.710,130.073,56.220
-0.723,1.000,7600.000,58.515,1864.594,2094.400,119.043,49.041
-0.723,2.000,8800.000,115.293,2009.426,5056.440,130.142,56.252
-0.723,3.000,8000.000,111.532,2009.426,3667.930,130.142,56.252
-0.723,4.000,7000.000,114.398,2009.426,4078.580,130.142,56.252
-0.722,1.000,7600.000,58.528,1864.936,2094.400,119.060,49.039
-0.722,2.000,8800.000,115.340,2010.492,5061.040,130.212,56.277
-0.722,3.000,8000.000,111.581,2010.492,3670.550,130.212,56.277
-0.722,4.000,7000.000,114.445,2010.492,4080.980,130.212,56.277
-0.721,1.000,7600.000,58.535,1865.290,2094.400,119.083,49.041
-0.721,2.000,8800.000,115.387,2011.550,5068.710,130.282,56.307
-0.721,3.000,8000.000,111.631,2011.550,3666.420,130.282,56.307
-0.721,4.000,7000.000,114.492,2011.550,4083.370,130.282,56.307
-0.720,1.000,7600.000,58.565,1865.650,2094.400,119.103,49.041
-0.720,2.000,8800.000,115.339,2012.564,5063.080,130.351,56.328
-0.720,3.000,8000.000,111.588,2012.564,3668.270,130.351,56.328
-0.720,4.000,7000.000,114.446,2012.564,4097.090,130.351,56.328
-0.719,1.000,7600.000,58.580,1865.997,2094.400,119.124,49.046
-0.719,2.000,8800.000,115.388,2013.641,5064.510,130.421,56.624
-0.719,3.000,8000.000,111.640,2013.641,3672.780,130.421,56.624
-0.719,4.000,7000.000,114.496,2013.641,4099.630,130.421,56.624
-0.718,1.000,7600.000,58.598,1866.382,2094.400,119.141,49.123
-0.718,2.000,8800.000,115.348,2014.703,5063.620,130.491,56.457
-0.718,3.000,8000.000,111.605,2014.703,3676.190,130.491,56.457
-0.718,4.000,7000.000,114.457,2014.703,4096.730,130.491,56.457
-0.717,1.000,7600.000,58.610,1866.727,2094.400,119.162,49.055
-0.717,2.000,8800.000,115.394,2015.769,5063.000,130.560,56.493
-0.717,3.000,8000.000,111.654,2015.769,3678.730,130.560,56.493
-0.717,4.000,7000.000,114.504,2015.769,4099.120,130.560,56.493
-0.716,1.000,7600.000,58.627,1867.057,2094.400,119.180,49.058
-0.716,2.000,8800.000,115.437,2016.818,5066.360,130.630,56.503
-0.716,3.000,8000.000,111.699,2016.818,3677.090,130.630,56.503
-0.716,4.000,7000.000,114.547,2016.818,4101.380,130.630,56.503
-0.715,1.000,7600.000,58.633,1867.395,2094.400,119.198,49.058
-0.715,2.000,8800.000,115.387,2017.887,5066.050,130.700,56.534
-0.715,3.000,8000.000,111.656,2017.887,3679.940,130.700,56.534
-0.715,4.000,7000.000,114.500,2017.887,4098.960,130.700,56.534
-0.714,1.000,7600.000,58.659,1867.714,2094.400,119.216,49.051
-0.714,2.000,8800.000,115.439,2018.972,5060.780,130.769,56.563
-0.714,3.000,8000.000,111.709,2018.972,3684.930,130.769,56.563
-0.714,4.000,7000.000,114.552,2018.972,4101.550,130.769,56.563
-0.713,1.000,7600.000,58.670,1868.140,2094.400,119.246,49.064
-0.713,2.000,8800.000,115.486,2020.020,5065.310,130.835,56.588
-0.713,3.000,8000.000,111.759,2020.020,3686.950,130.835,56.588
-0.713,4.000,7000.000,114.599,2020.020,4103.960,130.835,56.588
-0.712,1.000,7600.000,58.688,1868.542,2094.400,119.262,49.062
-0.712,2.000,8800.000,115.438,2021.070,5065.840,130.901,56.617
-0.712,3.000,8000.000,111.717,2021.070,3688.350,130.901,56.617
-0.712,4.000,7000.000,114.553,2021.070,4100.170,130.901,56.617
-0.711,1.000,7600.000,58.700,1868.856,2094.400,119.280,49.061
-0.711,2.000,8800.000,115.485,2022.100,5067.110,130.967,56.644
-0.711,3.000,8000.000,111.766,2022.100,3690.920,130.967,56.644
-0.711,4.000,7000.000,114.601,2022.100,4103.280,130.967,56.644
-0.710,1.000,7600.000,58.712,1869.208,2094.400,119.300,49.062
-0.710,2.000,8800.000,115.536,2023.141,5062.910,131.033,56.673
-0.710,3.000,8000.000,111.819,2023.141,3693.500,131.033,56.673
-0.710,4.000,7000.000,114.652,2023.141,4105.840,131.033,56.673
-0.709,1.000,7600.000,58.730,1869.545,2094.400,119.319,49.063
-0.709,2.000,8800.000,115.483,2024.168,5067.340,131.098,56.703
-0.709,3.000,8000.000,111.773,2024.168,3701.190,131.098,56.703
-0.709,4.000,7000.000,114.602,2024.168,4102.770,131.098,56.703
-0.708,1.000,7600.000,58.739,1869.888,2094.400,119.340,49.065
-0.708,2.000,8800.000,115.533,2025.204,5063.970,131.164,56.733
-0.708,3.000,8000.000,111.825,2025.204,3696.060,131.164,56.733
-0.708,4.000,7000.000,114.652,2025.204,4105.310,131.164,56.733
-0.707,1.000,7600.000,58.758,1870.257,2094.400,119.357,49.064
-0.707,2.000,8800.000,115.485,2026.261,5062.680,131.230,56.762
-0.707,3.000,8000.000,111.783,2026.261,3704.130,131.230,56.762
-0.707,4.000,7000.000,114.606,2026.261,4103.080,131.230,56.762
-0.706,1.000,7600.000,58.774,1870.608,2094.400,119.376,49.064
-0.706,2.000,8800.000,115.537,2027.307,5070.350,131.296,56.789
-0.706,3.000,8000.000,111.837,2027.307,3706.190,131.296,56.789
-0.706,4.000,7000.000,114.658,2027.307,4105.650,131.296,56.789
-0.705,1.000,7600.000,58.790,1870.949,2094.400,119.399,49.069
-0.705,2.000,8800.000,115.587,2028.343,5075.980,131.362,56.819
-0.705,3.000,8000.000,111.889,2028.343,3708.700,131.362,56.819
-0.705,4.000,7000.000,114.708,2028.343,4108.090,131.362,56.819
-0.704,1.000,7600.000,58.804,1871.310,2094.400,119.415,49.063
-0.704,2.000,8800.000,115.530,2029.365,5073.640,131.428,56.852
-0.704,3.000,8000.000,111.839,2029.365,3710.860,131.428,56.852
-0.704,4.000,7000.000,114.654,2029.365,4104.440,131.428,56.852
-0.703,1.000,7600.000,58.823,1871.650,2094.400,119.434,49.057
-0.703,2.000,8800.000,115.581,2030.407,5073.290,131.494,56.878
-0.703,3.000,8000.000,111.892,2030.407,3714.250,131.494,56.878
-0.703,4.000,7000.000,114.705,2030.407,4106.970,131.494,56.878
-0.702,1.000,7600.000,58.836,1871.982,2094.400,119.454,49.297
-0.702,2.000,8800.000,115.628,2031.426,5072.250,131.559,56.908
-0.702,3.000,8000.000,111.941,2031.426,3715.550,131.559,56.908
-0.702,4.000,7000.000,114.752,2031.426,4109.360,131.559,56.908
-0.701,1.000,7600.000,58.831,1872.284,2094.400,119.471,49.085
-0.701,2.000,8800.000,115.561,2032.404,5075.550,131.625,56.937
-0.701,3.000,8000.000,111.881,2032.404,3714.650,131.625,56.937
-0.701,4.000,7000.000,114.688,2032.404,4106.320,131.625,56.937
-0.700,1.000,7600.000,58.854,1872.622,2094.400,119.490,49.081
-0.700,2.000,8800.000,115.609,2033.436,5070.650,131.691,56.967
-0.700,3.000,8000.000,111.932,2033.436,3712.790,131.691,56.967
-0.700,4.000,7000.000,114.737,2033.436,4108.770,131.691,56.967
-0.699,1.000,7600.000,58.878,1872.952,2094.400,119.510,49.078
-0.699,2.000,8800.000,115.655,2034.454,5070.610,131.757,56.996
-0.699,3.000,8000.000,111.979,2034.454,3725.020,131.757,56.996
-0.699,4.000,7000.000,114.782,2034.454,4111.060,131.757,56.996
-0.698,1.000,7600.000,58.890,1873.293,2094.400,119.528,49.078
-0.698,2.000,8800.000,115.601,2035.492,5070.710,131.823,57.026
-0.698,3.000,8000.000,111.931,2035.492,3727.870,131.823,57.026
-0.698,4.000,7000.000,114.730,2035.492,4107.660,131.823,57.026
-0.697,1.000,7600.000,58.889,1873.610,2094.400,119.543,49.078
-0.697,2.000,8800.000,115.649,2036.518,5069.570,131.889,57.056
-0.697,3.000,8000.000,111.982,2036.518,3730.940,131.889,57.056
-0.697,4.000,7000.000,114.779,2036.518,4110.950,131.889,57.056
-0.696,1.000,7600.000,58.907,1873.901,2094.400,119.563,49.076
-0.696,2.000,8800.000,115.697,2037.547,5074.380,131.955,57.084
-0.696,3.000,8000.000,112.032,2037.547,3733.740,131.955,57.084
-0.696,4.000,7000.000,114.827,2037.547,4113.400,131.955,57.084
-0.695,1.000,7600.000,58.929,1874.374,2094.400,119.596,49.089
-0.695,2.000,8800.000,115.644,2038.591,5077.920,132.021,57.114
-0.695,3.000,8000.000,111.983,2038.591,3737.240,132.021,57.114
-0.695,4.000,7000.000,114.778,2038.591,4108.780,132.021,57.114
-0.694,1.000,7600.000,58.953,1874.776,2094.400,119.610,49.086
-0.694,2.000,8800.000,115.692,2039.618,5074.540,132.087,57.143
-0.694,3.000,8000.000,112.032,2039.618,3739.620,132.087,57.143
-0.694,4.000,7000.000,114.826,2039.618,4111.190,132.087,57.143
-0.693,1.000,7600.000,58.968,1875.091,2094.400,119.627,49.086
-0.693,2.000,8800.000,115.744,2040.666,5080.840,132.153,57.173
-0.693,3.000,8000.000,112.087,2040.666,3743.160,132.153,57.173
-0.693,4.000,7000.000,114.878,2040.666,4113.830,132.153,57.173
-0.692,1.000,7600.000,58.966,1875.385,2094.400,119.645,49.086
-0.692,2.000,8800.000,115.678,2041.663,5079.840,132.219,57.202
-0.692,3.000,8000.000,112.028,2041.663,3737.080,132.219,57.202
-0.692,4.000,7000.000,114.815,2041.663,4127.230,132.219,57.202
-0.691,1.000,7600.000,58.968,1875.707,2094.400,119.663,49.086
-0.691,2.000,8800.000,115.724,2042.682,5073.640,132.285,57.230
-0.691,3.000,8000.000,112.076,2042.682,3744.460,132.285,57.230
-0.691,4.000,7000.000,114.861,2042.682,4129.580,132.285,57.230
-0.690,1.000,7600.000,58.981,1876.033,2094.400,119.682,49.086
-0.690,2.000,8800.000,115.770,2043.700,5074.780,132.351,57.261
-0.690,3.000,8000.000,112.124,2043.700,3746.860,132.351,57.261
-0.690,4.000,7000.000,114.907,2043.700,4131.960,132.351,57.261
-0.689,1.000,7600.000,59.003,1876.355,2094.400,119.700,49.089
-0.689,2.000,8800.000,115.816,2044.726,5078.310,132.417,57.290
-0.689,3.000,8000.000,112.173,2044.726,3748.940,132.417,57.290
-0.689,4.000,7000.000,114.954,2044.726,4134.360,132.417,57.290
-0.688,1.000,7600.000,59.019,1876.693,2094.400,119.719,49.087
-0.688,2.000,8800.000,115.757,2045.758,5084.610,132.483,57.320
-0.688,3.000,8000.000,112.120,2045.758,3752.110,132.483,57.320
-0.688,4.000,7000.000,114.897,2045.758,4131.550,132.483,57.320
-0.687,1.000,7600.000,59.039,1877.023,2094.400,119.738,49.081
-0.687,2.000,8800.000,115.803,2046.779,5079.790,132.549,57.349
-0.687,3.000,8000.000,112.168,2046.779,3754.300,132.549,57.349
-0.687,4.000,7000.000,114.944,2046.779,4133.190,132.549,57.349
-0.686,1.000,7600.000,59.058,1877.354,2094.400,119.754,49.371
-0.686,2.000,8800.000,115.854,2047.820,5082.520,132.615,57.378
-0.686,3.000,8000.000,112.222,2047.820,3757.310,132.615,57.378
-0.686,4.000,7000.000,114.995,2047.820,4135.750,132.615,57.378
-0.685,1.000,7600.000,59.065,1877.688,2094.400,119.777,49.119
-0.685,2.000,8800.000,115.793,2048.853,5079.520,132.681,57.407
-0.685,3.000,8000.000,112.167,2048.853,3767.680,132.681,57.407
-0.685,4.000,7000.000,114.936,2048.853,4133.050,132.681,57.407
-0.684,1.000,7600.000,59.076,1878.048,2094.400,119.793,49.102
-0.684,2.000,8800.000,115.841,2049.881,5087.170,132.747,57.437
-0.684,3.000,8000.000,112.217,2049.881,3770.520,132.747,57.437
-0.684,4.000,7000.000,114.985,2049.881,4135.490,132.747,57.437
-0.683,1.000,7600.000,59.083,1878.359,2094.400,119.812,49.101
-0.683,2.000,8800.000,115.890,2050.913,5086.370,132.814,57.466
-0.683,3.000,8000.000,112.269,2050.913,3773.720,132.814,57.466
-0.683,4.000,7000.000,115.034,2050.913,4137.890,132.814,57.466
-0.682,1.000,7600.000,59.101,1878.684,2094.400,119.827,49.099
-0.682,2.000,8800.000,115.828,2051.953,5091.550,132.880,57.495
-0.682,3.000,8000.000,112.214,2051.953,3777.430,132.880,57.495
-0.682,4.000,7000.000,114.975,2051.953,4135.980,132.880,57.495
-0.681,1.000,7600.000,59.114,1879.021,2094.400,119.848,49.100
-0.681,2.000,8800.000,115.876,2052.979,5088.600,132.946,57.525
-0.681,3.000,8000.000,112.264,2052.979,3780.580,132.946,57.525
-0.681,4.000,7000.000,115.023,2052.979,4138.410,132.946,57.525
-0.680,1.000,7600.000,59.134,1879.331,2094.400,119.865,49.098
-0.680,2.000,8800.000,115.921,2053.996,5090.730,133.012,57.554
-0.680,3.000,8000.000,112.311,2053.996,3774.230,133.012,57.554
-0.680,4.000,7000.000,115.068,2053.996,4140.700,133.012,57.554
-0.679,1.000,7600.000,59.151,1879.675,2094.400,119.883,49.100
-0.679,2.000,8800.000,115.863,2055.050,5097.590,133.078,57.584
-0.679,3.000,8000.000,112.259,2055.050,3777.680,133.078,57.584
-0.679,4.000,7000.000,115.012,2055.050,4139.020,133.078,57.584
-0.678,1.000,7600.000,59.161,1879.934,2094.400,119.902,49.100
-0.678,2.000,8800.000,115.889,2055.995,5093.800,133.144,57.613
-0.678,3.000,8000.000,112.288,2055.995,3783.210,133.144,57.613
-0.678,4.000,7000.000,115.039,2055.995,4140.690,133.144,57.613
-0.677,1.000,7600.000,59.176,1880.264,2094.400,119.920,49.101
-0.677,2.000,8800.000,115.940,2057.037,5094.270,133.211,57.642
-0.677,3.000,8000.000,112.342,2057.037,3782.360,133.211,57.642
-0.677,4.000,7000.000,115.090,2057.037,4143.190,133.211,57.642
-0.676,1.000,7600.000,59.191,1880.589,2094.400,119.936,49.100
-0.676,2.000,8800.000,115.877,2058.075,5095.390,133.276,57.672
-0.676,3.000,8000.000,112.285,2058.075,3783.970,133.276,57.672
-0.676,4.000,7000.000,115.030,2058.075,4141.480,133.276,57.672
-0.675,1.000,7600.000,59.199,1880.883,2094.400,119.949,49.097
-0.675,2.000,8800.000,115.925,2059.103,5096.070,133.343,57.702
-0.675,3.000,8000.000,112.336,2059.103,3791.620,133.343,57.702
-0.675,4.000,7000.000,115.078,2059.103,4143.920,133.343,57.702
-0.674,1.000,7600.000,59.214,1881.175,2094.400,119.977,49.104
-0.674,2.000,8800.000,115.973,2060.133,5096.030,133.409,57.730
-0.674,3.000,8000.000,112.386,2060.133,3797.440,133.409,57.730
-0.674,4.000,7000.000,115.126,2060.133,4146.300,133.409,57.730
-0.673,1.000,7600.000,59.228,1881.660,2094.400,120.000,49.107
-0.673,2.000,8800.000,116.022,2061.170,5096.680,133.475,57.760
-0.673,3.000,8000.000,112.437,2061.170,3801.430,133.475,57.760
-0.673,4.000,7000.000,115.176,2061.170,4148.780,133.475,57.760
-0.672,1.000,7600.000,59.241,1881.976,2094.400,120.014,49.103
-0.672,2.000,8800.000,115.952,2062.185,5106.120,133.542,57.790
-0.672,3.000,8000.000,112.374,2062.185,3798.970,133.542,57.790
-0.672,4.000,7000.000,115.109,2062.185,4146.810,133.542,57.790
-0.671,1.000,7600.000,59.259,1882.258,2094.400,120.031,49.100
-0.671,2.000,8800.000,115.999,2063.211,5104.880,133.608,57.819
-0.671,3.000,8000.000,112.424,2063.211,3803.110,133.608,57.819
-0.671,4.000,7000.000,115.156,2063.211,4149.220,133.608,57.819
-0.670,1.000,7600.000,59.273,1882.566,2094.400,120.048,49.079
-0.670,2.000,8800.000,116.047,2064.246,5105.940,133.674,57.848
-0.670,3.000,8000.000,112.474,2064.246,3806.350,133.674,57.848
-0.670,4.000,7000.000,115.204,2064.246,4151.610,133.674,57.848
-0.669,1.000,7600.000,59.288,1882.894,2094.400,120.067,49.129
-0.669,2.000,8800.000,115.981,2065.288,5107.150,133.740,57.877
-0.669,3.000,8000.000,112.415,2065.288,3809.950,133.740,57.877
-0.669,4.000,7000.000,115.141,2065.288,4149.870,133.740,57.877
-0.668,1.000,7600.000,59.300,1883.201,2094.400,120.082,49.115
-0.668,2.000,8800.000,116.027,2066.308,5110.130,133.807,57.907
-0.668,3.000,8000.000,112.463,2066.308,3811.290,133.807,57.907
-0.668,4.000,7000.000,115.187,2066.308,4152.200,133.807,57.907
-0.667,1.000,7600.000,59.312,1883.468,2094.400,120.101,49.112
-0.667,2.000,8800.000,116.057,2067.274,5109.640,133.873,57.938
-0.667,3.000,8000.000,112.497,2067.274,3817.050,133.873,57.938
-0.667,4.000,7000.000,115.218,2067.274,4154.000,133.873,57.938
-0.666,1.000,7600.000,59.328,1883.795,2094.400,120.116,49.114
-0.666,2.000,8800.000,116.110,2068.327,5113.780,133.939,57.967
-0.666,3.000,8000.000,112.552,2068.327,3818.810,133.939,57.967
-0.666,4.000,7000.000,115.271,2068.327,4156.700,133.939,57.967
-0.665,1.000,7600.000,59.339,1884.098,2094.400,120.137,49.113
-0.665,2.000,8800.000,116.033,2069.329,5114.380,134.005,57.996
-0.665,3.000,8000.000,112.482,2069.329,3820.400,134.005,57.996
-0.665,4.000,7000.000,115.197,2069.329,4154.640,134.005,57.996
-0.664,1.000,7600.000,59.356,1884.421,2094.400,120.155,49.113
-0.664,2.000,8800.000,116.084,2070.369,5116.150,134.072,58.025
-0.664,3.000,8000.000,112.534,2070.369,3816.790,134.072,58.025
-0.664,4.000,7000.000,115.248,2070.369,4157.180,134.072,58.025
-0.663,1.000,7600.000,59.373,1884.732,2094.400,120.171,49.114
-0.663,2.000,8800.000,116.129,2071.386,5116.800,134.138,58.055
-0.663,3.000,8000.000,112.582,2071.386,3815.850,134.138,58.055
-0.663,4.000,7000.000,115.294,2071.386,4159.500,134.138,58.055
-0.662,1.000,7600.000,59.391,1885.039,2094.400,120.186,49.113
-0.662,2.000,8800.000,116.058,2072.423,5118.320,134.205,58.084
-0.662,3.000,8000.000,112.517,2072.423,3820.040,134.205,58.084
-0.662,4.000,7000.000,115.225,2072.423,4157.700,134.205,58.084
-0.661,1.000,7600.000,59.406,1885.355,2094.400,120.210,49.118
-0.661,2.000,8800.000,116.104,2073.450,5115.200,134.271,58.113
-0.661,3.000,8000.000,112.566,2073.450,3822.950,134.271,58.113
-0.661,4.000,7000.000,115.272,2073.450,4160.110,134.271,58.113
-0.660,1.000,7600.000,59.421,1885.716,2094.400,120.225,49.116
-0.660,2.000,8800.000,116.154,2074.488,5117.260,134.337,58.143
-0.660,3.000,8000.000,112.619,2074.488,3829.450,134.337,58.143
-0.660,4.000,7000.000,115.322,2074.488,4162.620,134.337,58.143
-0.659,1.000,7600.000,59.432,1885.999,2094.400,120.241,49.115
-0.659,2.000,8800.000,116.199,2075.513,5118.730,134.404,58.172
-0.659,3.000,8000.000,112.666,2075.513,3832.630,134.404,58.172
-0.659,4.000,7000.000,115.367,2075.513,4164.960,134.404,58.172
-0.658,1.000,7600.000,59.445,1886.303,2094.400,120.260,49.116
-0.658,2.000,8800.000,116.124,2076.538,5122.780,134.470,58.203
-0.658,3.000,8000.000,112.598,2076.538,3839.280,134.470,58.203
